event_id,user_id,username,department,job_title,resource,action,timestamp,source_ip,location,success,is_anomaly,anomaly_type
EVT005157,U00291,user_0291,Product,Associate PM,file_storage,admin,2025-11-04T00:51:58Z,54.179.231.234,"Sydney, AU",true,false,
EVT000738,U00319,user_0319,Product,Associate PM,dns_server,write,2026-03-20T02:49:16Z,34.62.146.203,"Mumbai, IN",true,false,
EVT002848,U00341,user_0341,HR,Benefits Specialist,sales_crm,download,2026-03-07T12:57:37Z,161.33.34.254,"Toronto, CA",true,false,
EVT004245,U00207,user_0207,HR,HR Manager,ci_cd_pipeline,download,2026-04-28T06:25:20Z,174.30.62.125,"London, UK",false,true,privilege_escalation
EVT_ONCALL_004369,U00210,user_0210,Engineering,Engineering Manager,vpn_gateway,download,2025-06-04T00:12:09Z,210.255.223.117,"Paris, FR",false,false,
EVT002171,U00032,user_0032,HR,Recruiter,ci_cd_pipeline,write,2025-09-14T19:58:01Z,115.225.227.147,"Paris, FR",true,false,
EVT001736,U00376,user_0376,Legal,General Counsel,monitoring_system,download,2025-07-13T21:53:48Z,108.86.100.201,"Mumbai, IN",false,false,
EVT004480,U00393,user_0393,Finance,Controller,backup_system,download,2026-04-18T03:08:18Z,108.117.0.246,"Mumbai, IN",true,false,
EVT002278,U00148,svc_abused_0148,Product,CPO,employee_portal,execute,2025-04-21T17:18:23Z,209.208.29.77,"Tokyo, JP",false,true,privilege_escalation
EVT006067,U00464,user_0464,Finance,Controller,dns_server,delete,2025-10-07T10:28:30Z,50.76.176.59,"Toronto, CA",true,false,
EVT004648,U00201,user_0201,Sales,Sales Director,customer_data_warehouse,read,2025-11-16T00:36:29Z,31.188.180.98,"Paris, FR",true,true,unusual_resource
EVT005958,U00258,user_0258,Finance,Financial Analyst,customer_data_warehouse,admin,2025-04-06T15:23:23Z,78.197.85.25,"Tokyo, JP",true,false,
EVT002740,U00144,user_0144,Marketing,Growth Lead,monitoring_system,execute,2025-06-17T22:41:18Z,218.184.202.241,"Tokyo, JP",true,true,unusual_resource
EVT002044,U00192,user_0192,Operations,COO,dns_server,delete,2026-01-08T17:25:48Z,184.148.167.69,"London, UK",false,false,
EVT001142,U00407,user_0407,Operations,Ops Analyst,sales_crm,admin,2025-10-29T01:10:13Z,90.18.195.171,"Toronto, CA",true,true,excessive_access
EVT007166,U00086,user_0086,HR,HR Coordinator,vpn_gateway,admin,2025-04-11T16:43:44Z,139.175.147.37,"Sydney, AU",true,false,
EVT005405,U00014,user_0014,Customer Support,Senior Support Agent,payment_processor,read,2025-06-01T16:14:00Z,83.175.100.130,"Mumbai, IN",false,true,unusual_resource
EVT004194,U00485,user_0485,HR,HR Coordinator,ci_cd_pipeline,delete,2026-01-07T00:27:20Z,73.85.198.49,"Mumbai, IN",true,false,
EVT004289,U00274,user_0274,Engineering,Staff Engineer,file_storage,delete,2026-03-18T06:27:38Z,52.216.88.161,"Mumbai, IN",false,false,
EVT006625,U00214,user_0214,Engineering,Staff Engineer,file_storage,execute,2025-12-15T04:07:29Z,119.111.197.174,"Sydney, AU",true,false,
EVT005934,U00426,svc_0426,Sales,Sales Rep,source_code_repo,read,2026-04-04T08:49:22Z,18.55.222.74,"Berlin, DE",true,true,unusual_time
EVT001393,U00004,user_0004,Legal,Paralegal,staging_environment,admin,2025-09-04T01:44:06Z,104.234.114.152,"Mumbai, IN",false,false,
EVT005240,U00210,user_0210,Engineering,Software Engineer,financial_ledger,read,2025-10-14T12:56:07Z,36.219.154.223,"London, UK",true,false,
EVT007257,U00467,user_0467,Engineering,DevOps Engineer,vpn_gateway,execute,2025-05-22T01:28:06Z,49.190.162.226,"Toronto, CA",true,false,
EVT000824,U00433,user_0433,Legal,Compliance Officer,hr_information_system,execute,2025-04-26T21:00:10Z,49.130.182.34,"Sydney, AU",false,true,unusual_location
EVT006602,U00116,user_0116,Operations,Ops Analyst,monitoring_system,read,2026-04-16T07:44:24Z,122.36.224.185,"Tokyo, JP",true,true,privilege_escalation
EVT006954,U00324,user_0324,Engineering,DevOps Engineer,production_database,execute,2025-10-18T07:06:48Z,200.90.104.31,"Singapore, SG",true,false,
EVT004649,U00386,user_0386,Sales,Account Executive,employee_portal,delete,2026-04-06T02:40:00Z,27.81.221.121,"Paris, FR",true,false,
EVT006674,U00089,user_0089,HR,HR Coordinator,load_balancer,admin,2026-02-27T10:03:57Z,138.158.26.138,"Berlin, DE",true,false,
EVT000074,U00035,user_0035,Marketing,SEO Specialist,staging_environment,download,2025-06-26T05:38:41Z,34.239.253.176,"Mumbai, IN",true,false,
EVT004892,U00486,user_0486,HR,CHRO,vpn_gateway,read,2025-08-22T08:22:08Z,220.232.232.158,"Berlin, DE",true,false,
EVT007390,U00482,user_0482,HR,Benefits Specialist,ci_cd_pipeline,delete,2026-02-08T05:13:40Z,63.154.154.98,"Singapore, SG",false,false,
EVT002807,U00481,user_0481,Operations,Supply Chain Lead,dns_server,write,2025-04-26T21:51:43Z,147.154.104.203,"Sydney, AU",false,true,impossible_travel
EVT007313,U00123,user_0123,Customer Support,CSO,ci_cd_pipeline,download,2025-09-03T17:55:11Z,53.211.251.227,"Mumbai, IN",true,false,
EVT_ONCALL_001919,U00209,user_0209,Engineering,Senior Engineer,dns_server,download,2025-07-24T06:09:43Z,163.229.4.92,"Paris, FR",true,false,
EVT001419,U00238,user_0238,Marketing,Marketing Coordinator,production_database,execute,2025-09-18T15:23:19Z,165.159.75.104,"Sao Paulo, BR",true,false,
EVT004546_travel,U00392,user_0392,Customer Support,CSO,dns_server,read,2025-08-28T05:55:02Z,138.234.138.103,"New York, US",false,true,impossible_travel
EVT003301,U00147,user_0147,Engineering,Engineering Manager,backup_system,read,2026-04-20T02:03:53Z,43.48.110.58,"New York, US",false,true,unusual_location
EVT000311,U00036,user_0036,HR,Benefits Specialist,payment_processor,read,2025-12-09T04:37:59Z,144.237.202.156,"Singapore, SG",true,true,unusual_location
EVT003394,U00346,user_0346,Customer Support,Support Team Lead,file_storage,read,2025-09-03T12:51:13Z,180.177.179.24,"Mumbai, IN",false,false,
EVT003951,U00465,svc_0465,Finance,Senior Accountant,customer_data_warehouse,execute,2025-08-27T17:05:35Z,15.19.211.58,"New York, US",true,false,
EVT000155,U00309,user_0309,Finance,CFO,backup_system,execute,2026-04-20T13:09:46Z,75.15.36.204,"New York, US",true,false,
EVT000998,U00113,user_0113,Sales,Sales Director,financial_ledger,write,2025-05-03T23:38:37Z,214.195.74.15,"Sydney, AU",false,true,unusual_time
EVT006546,U00355,user_0355,HR,CHRO,test_environment,admin,2026-03-04T11:05:16Z,167.187.83.203,"Singapore, SG",true,true,unusual_time
EVT000338,U00434,user_0434,Legal,Compliance Officer,load_balancer,write,2025-07-12T14:48:58Z,13.197.184.116,"London, UK",true,false,
EVT005556,U00391,user_0391,Legal,Compliance Officer,employee_portal,read,2025-11-27T10:15:53Z,119.164.135.39,"Berlin, DE",true,false,
EVT004815,U00379,user_0379,Legal,CLO,backup_system,write,2026-03-29T04:43:12Z,87.27.77.237,"Tokyo, JP",false,false,
EVT006061,U00304,user_0304,Operations,COO,audit_logs,download,2025-06-26T16:49:01Z,165.121.107.162,"Sao Paulo, BR",false,true,privilege_escalation
EVT007361,U00251,svc_0251,Legal,CLO,backup_system,delete,2025-08-19T20:27:25Z,221.59.180.31,"Berlin, DE",false,false,
EVT004660,U00336,user_0336,Engineering,Staff Engineer,payment_processor,read,2026-01-23T11:45:52Z,65.127.46.82,"Singapore, SG",true,false,
EVT006420,U00316,user_0316,Finance,Finance Manager,audit_logs,execute,2026-03-08T16:28:43Z,142.158.32.212,"Berlin, DE",true,false,
EVT006080,U00012,user_0012,Finance,Finance Manager,vpn_gateway,write,2025-12-29T14:14:45Z,185.240.38.208,"Toronto, CA",true,true,unusual_time
EVT_ONCALL_007283,U00336,user_0336,Engineering,Staff Engineer,financial_ledger,write,2025-09-08T16:31:09Z,215.39.152.202,"Mumbai, IN",true,false,
EVT002239,U00423,user_0423,Product,CPO,test_environment,admin,2026-04-13T06:46:13Z,121.105.231.23,"Sao Paulo, BR",true,true,privilege_escalation
EVT001294,U00300,user_0300,Sales,Sales Director,payment_processor,admin,2026-03-23T04:58:10Z,20.163.152.177,"Toronto, CA",true,false,
EVT002298,U00191,user_0191,Legal,Corporate Counsel,payment_processor,read,2025-11-07T09:14:16Z,184.24.203.123,"Sydney, AU",true,true,impossible_travel
EVT002845,U00492,svc_abused_0492,Legal,CLO,source_code_repo,write,2025-08-24T19:24:23Z,16.100.253.60,"Toronto, CA",false,false,
EVT_ONCALL_003857,U00494,user_0494,Engineering,Software Engineer,production_database,download,2025-09-02T02:25:25Z,206.163.28.67,"Tokyo, JP",true,false,
EVT_ONCALL_007419,U00112,user_0112,Engineering,Staff Engineer,test_environment,download,2025-09-25T19:22:05Z,99.49.216.77,"Berlin, DE",true,false,
EVT003564_travel,U00273,user_0273,Sales,CRO,vpn_gateway,read,2026-01-18T04:10:11Z,49.28.95.34,"New York, US",false,true,impossible_travel
EVT002233_travel,U00359,user_0359,Product,Director of Product,email_server,read,2025-08-12T07:54:11Z,161.20.117.80,"New York, US",false,true,impossible_travel
EVT003450,U00262,user_0262,Customer Support,Senior Support Agent,file_storage,download,2026-04-08T16:43:36Z,93.105.42.191,"Sydney, AU",true,false,
EVT002439,U00319,user_0319,Product,Director of Product,staging_environment,download,2025-05-18T21:10:51Z,72.236.85.46,"New York, US",true,false,
EVT005479,U00116,user_0116,Operations,Supply Chain Lead,file_storage,read,2025-04-11T04:38:45Z,28.110.178.16,"New York, US",true,true,unusual_location
EVT002227,U00147,user_0147,Engineering,DevOps Engineer,customer_data_warehouse,delete,2026-01-16T15:56:41Z,92.158.131.2,"Sao Paulo, BR",true,true,privilege_escalation
EVT000000,U00015,user_0015,Sales,CRO,dns_server,write,2025-09-07T18:49:59Z,31.127.67.20,"Singapore, SG",true,true,unusual_time
EVT004370,U00348,user_0348,Legal,Corporate Counsel,dns_server,read,2025-10-23T03:53:57Z,190.178.95.219,"Sydney, AU",true,false,
EVT005822,U00075,user_0075,Product,Senior PM,test_environment,read,2025-06-24T04:21:17Z,23.110.111.74,"Paris, FR",true,true,unusual_time
EVT003430,U00410,user_0410,Customer Support,Support Manager,employee_portal,delete,2025-05-03T20:20:59Z,109.229.31.32,"Tokyo, JP",true,false,
EVT006407,U00041,user_0041,Sales,Sales Manager,hr_information_system,execute,2025-05-31T10:18:38Z,25.125.242.248,"Toronto, CA",true,false,
EVT001877,U00208,user_0208,Legal,General Counsel,sales_crm,admin,2025-05-22T21:20:39Z,18.65.41.74,"London, UK",true,true,excessive_access
EVT004101,U00349,user_0349,Sales,Sales Director,audit_logs,execute,2026-03-07T13:37:16Z,46.194.59.60,"Singapore, SG",false,false,
EVT004979,U00045,user_0045,HR,CHRO,test_environment,delete,2025-09-28T09:54:22Z,23.118.48.140,"Sao Paulo, BR",false,true,excessive_access
EVT005911,U00263,user_0263,HR,CHRO,load_balancer,write,2025-04-24T00:30:23Z,74.201.102.169,"Mumbai, IN",true,false,
EVT001044,U00432,svc_abused_0432,Marketing,SEO Specialist,email_server,admin,2025-08-12T23:28:17Z,96.206.18.62,"New York, US",true,false,
EVT002813,U00019,user_0019,Engineering,Engineering Manager,monitoring_system,read,2026-02-27T07:07:29Z,53.189.101.50,"Sao Paulo, BR",true,true,impossible_travel
EVT002874,U00409,user_0409,Operations,Supply Chain Lead,financial_ledger,download,2025-05-14T04:47:53Z,84.159.66.239,"Paris, FR",true,false,
EVT006008,U00291,user_0291,Product,Senior PM,test_environment,execute,2025-04-22T22:35:43Z,29.63.151.231,"Paris, FR",true,true,unusual_resource
EVT003168,U00100,user_0100,Customer Support,Support Team Lead,production_database,write,2025-07-05T07:57:48Z,190.30.243.214,"New York, US",true,true,unusual_resource
EVT007327,U00322,user_0322,Legal,CLO,email_server,write,2025-09-14T02:18:43Z,83.175.195.140,"Sao Paulo, BR",true,false,
EVT002017,U00392,user_0392,Customer Support,Support Agent,payment_processor,execute,2025-06-15T21:07:58Z,178.24.173.192,"New York, US",true,true,unusual_time
EVT006362_travel,U00248,user_0248,Operations,Ops Analyst,audit_logs,read,2025-07-23T02:22:35Z,137.42.201.233,"New York, US",false,true,impossible_travel
EVT002141,U00140,user_0140,IT,Systems Administrator,staging_environment,write,2025-09-07T07:25:02Z,9.97.38.203,"Mumbai, IN",false,false,
EVT003976,U00484,user_0484,Sales,Account Executive,sales_crm,delete,2026-03-22T21:37:00Z,35.125.93.141,"Mumbai, IN",true,false,
EVT000440,U00018,user_0018,HR,Recruiter,production_database,execute,2025-08-13T20:59:21Z,79.228.242.92,"London, UK",true,false,
EVT003602,U00143,user_0143,Product,Associate PM,security_incident_tracker,write,2026-04-18T22:05:23Z,189.52.23.253,"Sydney, AU",true,false,
EVT005290,U00250,user_0250,Marketing,Marketing Coordinator,employee_portal,download,2025-10-29T10:34:13Z,32.238.196.197,"Mumbai, IN",true,true,impossible_travel
EVT000996,U00460,user_0460,Legal,CLO,financial_ledger,download,2025-05-12T05:29:25Z,24.8.30.67,"Mumbai, IN",false,false,
EVT004378,U00292,user_0292,Marketing,Marketing Coordinator,ci_cd_pipeline,read,2025-04-29T19:22:39Z,149.49.73.177,"Tokyo, JP",true,false,
EVT001846,U00383,user_0383,Marketing,Marketing Coordinator,audit_logs,admin,2025-08-09T09:32:12Z,22.251.166.86,"Toronto, CA",true,true,excessive_access
EVT003905,U00024,user_0024,Legal,Paralegal,payment_processor,delete,2025-11-24T14:21:12Z,72.161.44.11,"Singapore, SG",true,true,impossible_travel
EVT000088,U00074,user_0074,Legal,Compliance Officer,source_code_repo,write,2025-12-02T17:09:05Z,133.100.252.19,"Mumbai, IN",true,false,
EVT005548,U00341,user_0341,HR,Recruiter,email_server,delete,2026-03-02T22:38:03Z,184.62.18.44,"Mumbai, IN",false,false,
EVT003265,U00309,user_0309,Finance,Senior Accountant,ci_cd_pipeline,execute,2026-01-20T06:34:51Z,55.71.166.110,"Singapore, SG",true,false,
EVT002748,U00220,user_0220,Product,Senior PM,monitoring_system,admin,2026-01-19T19:01:09Z,185.169.72.46,"Paris, FR",true,false,
EVT007212,U00026,user_0026,HR,CHRO,test_environment,delete,2025-08-03T12:47:07Z,171.142.163.185,"Singapore, SG",true,true,unusual_resource
EVT005226,U00490,user_0490,Customer Support,Senior Support Agent,audit_logs,admin,2025-04-25T20:18:54Z,219.57.15.165,"Berlin, DE",true,false,
EVT005666,U00004,user_0004,Legal,Compliance Officer,source_code_repo,delete,2025-06-12T12:17:14Z,21.121.30.208,"New York, US",true,false,
EVT001624,U00114,user_0114,Legal,CLO,customer_data_warehouse,admin,2025-06-12T01:00:00Z,152.106.91.248,"Sydney, AU",true,false,
EVT006483,U00133,user_0133,Finance,CFO,staging_environment,read,2026-03-18T10:42:32Z,175.177.208.9,"Paris, FR",true,false,
EVT005582,U00201,user_0201,Sales,CRO,hr_information_system,execute,2026-01-23T23:47:28Z,152.83.207.61,"Mumbai, IN",true,false,
EVT007174,U00123,user_0123,Customer Support,CSO,payment_processor,download,2025-04-02T00:02:59Z,186.96.98.221,"New York, US",true,false,
EVT003093,U00444,user_0444,Sales,Sales Manager,test_environment,delete,2025-12-11T10:02:17Z,108.177.51.107,"Sao Paulo, BR",true,true,impossible_travel
EVT001438,U00351,user_0351,Customer Support,Support Manager,hr_information_system,download,2025-07-17T18:22:16Z,213.17.0.164,"Tokyo, JP",true,false,
EVT004920,U00415,user_0415,Operations,Ops Analyst,monitoring_system,download,2025-06-11T20:11:19Z,189.184.115.221,"Singapore, SG",true,false,
EVT003508,U00148,svc_abused_0148,Product,Product Manager,monitoring_system,execute,2025-06-16T04:05:49Z,29.176.76.212,"Tokyo, JP",true,false,
EVT007012,U00081,user_0081,Product,Senior PM,audit_logs,write,2025-07-30T05:28:23Z,185.10.149.39,"Singapore, SG",true,true,unusual_time
EVT001789_travel,U00169,user_0169,Sales,Sales Rep,financial_ledger,read,2025-10-28T00:50:49Z,7.191.109.91,"New York, US",false,true,impossible_travel
EVT005434,U00047,user_0047,Operations,Supply Chain Lead,production_database,admin,2025-05-08T11:37:30Z,131.90.142.50,"Paris, FR",true,false,
EVT002222,U00151,user_0151,IT,Security Analyst,employee_portal,write,2026-03-18T02:18:33Z,41.17.176.244,"Sao Paulo, BR",true,true,impossible_travel
EVT003638,U00491,user_0491,Legal,CLO,employee_portal,admin,2026-04-08T14:00:45Z,50.41.224.82,"Tokyo, JP",true,true,privilege_escalation
EVT002534,U00014,user_0014,Customer Support,Support Agent,payment_processor,delete,2025-12-31T22:18:53Z,61.204.248.233,"Sydney, AU",true,false,
EVT003123,U00360,user_0360,Marketing,Marketing Coordinator,monitoring_system,write,2026-03-04T12:24:58Z,59.95.197.169,"Berlin, DE",true,true,impossible_travel
EVT005163,U00275,user_0275,Engineering,Software Engineer,backup_system,delete,2026-03-25T07:53:19Z,2.127.3.36,"Mumbai, IN",true,true,unusual_time
EVT005245,U00363,svc_0363,Sales,Sales Director,file_storage,download,2025-12-16T11:40:18Z,163.67.244.181,"Sao Paulo, BR",true,false,
EVT001163,U00217,user_0217,Customer Support,CSO,load_balancer,write,2025-11-18T08:11:20Z,105.3.196.43,"Singapore, SG",true,true,unusual_time
EVT005099,U00099,user_0099,Legal,Corporate Counsel,email_server,read,2025-07-26T14:46:31Z,44.247.179.251,"Toronto, CA",true,false,
EVT002203,U00342,user_0342,IT,Network Engineer,dns_server,delete,2026-03-09T17:48:15Z,177.251.253.114,"New York, US",false,false,
EVT000012,U00022,user_0022,Product,Director of Product,hr_information_system,delete,2025-12-03T02:23:57Z,195.123.170.252,"Tokyo, JP",true,false,
EVT006084,U00138,svc_abused_0138,Customer Support,Support Manager,monitoring_system,delete,2025-12-25T22:17:19Z,90.185.47.238,"Mumbai, IN",false,false,
EVT007137,U00310,user_0310,Product,Director of Product,backup_system,execute,2025-11-22T03:56:06Z,197.98.106.145,"Mumbai, IN",true,false,
EVT006917,U00135,user_0135,Marketing,Growth Lead,test_environment,execute,2025-09-03T12:07:29Z,141.191.226.199,"Sydney, AU",true,true,privilege_escalation
EVT006949,U00174,user_0174,Product,Senior PM,payment_processor,admin,2025-11-26T18:40:46Z,148.185.77.254,"Sydney, AU",true,false,
EVT006659,U00065,user_0065,Operations,COO,file_storage,write,2025-06-03T01:22:39Z,216.209.42.124,"Tokyo, JP",false,true,unusual_location
EVT000410,U00288,user_0288,Customer Support,Support Agent,file_storage,execute,2025-09-03T10:59:43Z,64.64.242.157,"London, UK",true,true,impossible_travel
EVT003210,U00070,user_0070,HR,HR Manager,load_balancer,read,2026-03-19T20:30:39Z,69.36.251.35,"Toronto, CA",true,false,
EVT007476,U00492,svc_abused_0492,Legal,Compliance Officer,vpn_gateway,delete,2025-05-20T01:23:22Z,75.58.24.157,"New York, US",true,false,
EVT007268,U00106,user_0106,IT,Security Analyst,financial_ledger,read,2025-08-14T00:38:04Z,72.201.70.61,"Sydney, AU",true,false,
EVT002011,U00210,user_0210,Engineering,Software Engineer,vpn_gateway,delete,2025-08-10T19:44:44Z,172.33.252.216,"Singapore, SG",true,true,excessive_access
EVT001963,U00152,user_0152,HR,CHRO,file_storage,write,2025-09-09T21:20:47Z,167.23.163.10,"Toronto, CA",true,false,
EVT000137_travel,U00037,user_0037,IT,Network Engineer,vpn_gateway,read,2025-11-23T01:34:32Z,212.3.113.146,"New York, US",false,true,impossible_travel
EVT002818,U00150,user_0150,Finance,Finance Manager,audit_logs,execute,2025-04-21T09:16:49Z,133.181.105.31,"Toronto, CA",true,false,
EVT003220,U00212,user_0212,Finance,Financial Analyst,monitoring_system,write,2025-07-30T06:14:12Z,163.194.31.13,"Berlin, DE",true,true,unusual_resource
EVT002689,U00484,user_0484,Sales,Sales Manager,dns_server,write,2025-10-11T00:20:05Z,83.240.230.232,"Tokyo, JP",true,false,
EVT004584,U00135,user_0135,Marketing,Marketing Coordinator,source_code_repo,execute,2025-06-19T22:47:40Z,182.149.220.1,"Tokyo, JP",false,true,unusual_time
EVT001029,U00061,user_0061,Customer Support,Support Manager,production_database,download,2026-03-16T02:38:54Z,117.174.163.71,"Tokyo, JP",true,false,
EVT003098,U00180,user_0180,Product,Senior PM,vpn_gateway,read,2026-03-08T01:33:16Z,51.223.145.107,"Singapore, SG",true,false,
EVT003305,U00010,user_0010,Finance,Controller,payment_processor,write,2025-04-03T20:23:12Z,199.199.199.36,"London, UK",true,true,impossible_travel
EVT000798,U00424,user_0424,Legal,Compliance Officer,staging_environment,download,2025-06-01T04:38:01Z,166.188.212.112,"Paris, FR",true,false,
EVT005850,U00226,user_0226,Product,Director of Product,security_incident_tracker,download,2026-04-12T05:12:35Z,142.100.86.36,"Sydney, AU",true,false,
EVT007484,U00024,user_0024,Legal,Corporate Counsel,sales_crm,read,2025-10-31T11:35:29Z,49.150.50.86,"New York, US",true,false,
EVT004753,U00408,user_0408,Sales,Account Executive,file_storage,admin,2025-10-16T15:27:12Z,82.188.248.144,"Sao Paulo, BR",true,true,unusual_location
EVT002611,U00401,user_0401,Legal,Compliance Officer,payment_processor,execute,2025-12-21T18:35:54Z,90.135.79.193,"Toronto, CA",true,false,
EVT001469,U00214,user_0214,Engineering,Senior Engineer,dns_server,write,2026-04-03T05:28:21Z,196.209.99.201,"Berlin, DE",true,true,impossible_travel
EVT002833,U00355,user_0355,HR,HR Manager,backup_system,delete,2025-05-25T06:21:17Z,68.245.87.30,"Sao Paulo, BR",true,false,
EVT007326,U00271,user_0271,Legal,General Counsel,email_server,execute,2025-10-15T11:27:45Z,65.236.10.211,"Sydney, AU",true,true,unusual_resource
EVT003573,U00088,user_0088,HR,HR Coordinator,ci_cd_pipeline,admin,2025-05-03T06:52:33Z,215.220.10.66,"Sao Paulo, BR",true,true,unusual_time
EVT003052,U00358,user_0358,Engineering,DevOps Engineer,employee_portal,download,2025-06-24T19:35:19Z,162.164.147.226,"Sydney, AU",true,false,
EVT002268,U00014,user_0014,Customer Support,Support Team Lead,load_balancer,admin,2025-08-28T11:36:16Z,47.144.51.162,"Paris, FR",true,false,
EVT001124,U00285,user_0285,Finance,Financial Analyst,hr_information_system,delete,2025-07-28T10:36:21Z,183.145.90.127,"Toronto, CA",true,true,privilege_escalation
EVT000011,U00061,user_0061,Customer Support,CSO,financial_ledger,download,2026-01-27T01:55:04Z,145.182.49.194,"Singapore, SG",true,true,excessive_access
EVT001765,U00417,user_0417,Customer Support,Senior Support Agent,dns_server,download,2025-05-07T11:26:52Z,117.66.117.248,"Sydney, AU",true,true,privilege_escalation
EVT002489,U00473,user_0473,Customer Support,CSO,audit_logs,download,2025-06-14T05:54:34Z,37.211.63.33,"Sao Paulo, BR",true,false,
EVT004485,U00409,user_0409,Operations,Ops Manager,hr_information_system,write,2025-07-05T13:09:23Z,44.121.200.36,"New York, US",true,false,
EVT005063,U00380,user_0380,Sales,Sales Rep,backup_system,admin,2026-02-16T14:33:52Z,29.221.79.149,"Toronto, CA",true,false,
EVT006452,U00334,user_0334,Customer Support,Senior Support Agent,test_environment,read,2026-03-12T05:07:39Z,16.103.199.248,"London, UK",true,false,
EVT000966,U00236,user_0236,Customer Support,Support Team Lead,monitoring_system,delete,2025-06-26T14:48:54Z,119.236.219.88,"London, UK",false,false,
EVT006459,U00143,user_0143,Product,Director of Product,staging_environment,download,2025-04-24T19:42:37Z,188.157.225.164,"Mumbai, IN",true,true,excessive_access
EVT006998,U00073,user_0073,IT,IT Support,customer_data_warehouse,write,2025-09-23T04:57:09Z,73.194.156.150,"Sydney, AU",true,false,
EVT005295,U00267,user_0267,Customer Support,Support Manager,staging_environment,read,2026-03-22T01:36:08Z,208.95.252.53,"Toronto, CA",true,false,
EVT000945,U00429,user_0429,Operations,Logistics Coordinator,email_server,delete,2026-03-22T07:35:23Z,82.136.92.89,"London, UK",true,false,
EVT005476,U00379,user_0379,Legal,CLO,hr_information_system,delete,2025-04-25T16:17:16Z,104.109.92.135,"Toronto, CA",false,true,privilege_escalation
EVT002218,U00466,user_0466,IT,IT Support,test_environment,execute,2025-06-20T23:47:26Z,120.4.110.248,"New York, US",true,false,
EVT001864,U00190,user_0190,Customer Support,Support Team Lead,audit_logs,execute,2025-04-22T11:39:08Z,212.244.86.176,"Berlin, DE",true,false,
EVT003582,U00257,user_0257,Sales,CRO,load_balancer,download,2025-04-11T23:42:00Z,127.134.130.84,"Singapore, SG",false,true,impossible_travel
EVT006817,U00104,svc_0104,IT,CISO,employee_portal,execute,2026-02-09T11:20:36Z,158.34.201.101,"Toronto, CA",true,false,
EVT002204,U00254,user_0254,Engineering,Senior Engineer,dns_server,delete,2025-07-26T09:08:43Z,57.50.216.36,"Sao Paulo, BR",true,true,unusual_resource
EVT001081_travel,U00471,user_0471,Customer Support,Support Team Lead,monitoring_system,read,2025-10-28T03:16:42Z,124.26.232.184,"New York, US",false,true,impossible_travel
EVT004410,U00486,user_0486,HR,Benefits Specialist,security_incident_tracker,download,2026-02-21T20:20:25Z,30.219.0.31,"New York, US",true,true,excessive_access
EVT000685,U00402,user_0402,Finance,Controller,employee_portal,read,2026-03-27T16:06:05Z,151.67.112.246,"Berlin, DE",true,false,
EVT007064,U00120,user_0120,Legal,CLO,email_server,download,2025-12-03T06:00:44Z,22.22.246.73,"Mumbai, IN",true,false,
EVT000145,U00283,svc_abused_0283,Customer Support,Senior Support Agent,backup_system,read,2025-09-17T05:12:33Z,172.102.206.80,"New York, US",true,true,privilege_escalation
EVT003998,U00290,user_0290,IT,Network Engineer,sales_crm,download,2025-07-02T23:41:06Z,110.84.64.78,"Tokyo, JP",false,false,
EVT006104,U00096,user_0096,Finance,Finance Manager,email_server,admin,2026-01-12T19:09:05Z,199.58.28.221,"Sao Paulo, BR",true,true,impossible_travel
EVT005067,U00042,svc_0042,Marketing,Growth Lead,hr_information_system,write,2025-10-30T18:03:53Z,158.171.202.30,"New York, US",true,true,unusual_time
EVT000645,U00306,user_0306,Sales,Account Executive,email_server,download,2026-01-08T08:22:05Z,199.221.77.65,"Singapore, SG",false,true,unusual_location
EVT006233,U00173,user_0173,Marketing,Brand Manager,payment_processor,download,2025-07-09T03:06:52Z,13.205.39.110,"Tokyo, JP",true,false,
EVT001287,U00280,user_0280,Product,Director of Product,audit_logs,write,2026-04-27T22:04:53Z,86.32.106.128,"Sydney, AU",false,false,
EVT004466,U00145,user_0145,Operations,Logistics Coordinator,source_code_repo,download,2026-01-20T04:05:54Z,85.192.51.255,"Tokyo, JP",true,false,
EVT001610,U00429,user_0429,Operations,Supply Chain Lead,dns_server,read,2025-08-26T01:04:36Z,46.155.91.87,"Sao Paulo, BR",true,false,
EVT002077,U00327,user_0327,Customer Support,CSO,audit_logs,admin,2026-03-23T08:45:41Z,126.133.129.255,"Toronto, CA",false,false,
EVT002992,U00149,user_0149,Legal,Corporate Counsel,staging_environment,read,2025-06-27T22:52:23Z,105.83.83.24,"Tokyo, JP",false,false,
EVT006788,U00084,user_0084,Sales,Sales Rep,production_database,read,2025-06-01T06:22:31Z,147.70.115.173,"Paris, FR",true,false,
EVT006486,U00188,user_0188,Legal,Paralegal,financial_ledger,write,2025-12-10T22:34:01Z,115.84.231.66,"Sao Paulo, BR",false,false,
EVT006655,U00407,user_0407,Operations,Supply Chain Lead,test_environment,delete,2025-07-28T09:26:15Z,70.18.170.185,"Toronto, CA",true,false,
EVT006460,U00333,user_0333,IT,Network Engineer,financial_ledger,read,2025-08-13T17:23:19Z,6.96.167.139,"Toronto, CA",true,false,
EVT001391,U00234,user_0234,Legal,CLO,dns_server,read,2026-04-14T20:26:58Z,117.239.111.108,"Toronto, CA",true,true,unusual_location
EVT005039,U00065,user_0065,Operations,Supply Chain Lead,file_storage,download,2026-01-01T23:11:47Z,39.133.208.97,"Berlin, DE",true,false,
